Tempo ( s )	Posicao angular ( rad )
14.7500	-0.003
14.7550	0.000
14.7600	0.005
14.7650	0.008
14.7700	0.013
14.7750	0.016
14.7800	0.020
14.7850	0.024
14.7900	0.028
14.7950	0.031
14.8000	0.036
14.8050	0.039
14.8100	0.042
14.8150	0.047
14.8200	0.050
14.8250	0.053
14.8300	0.057
14.8350	0.060
14.8400	0.064
14.8450	0.066
14.8500	0.069
14.8550	0.072
14.8600	0.075
14.8650	0.079
14.8700	0.082
14.8750	0.083
14.8800	0.086
14.8850	0.088
14.8900	0.091
14.8950	0.093
14.9000	0.094
14.9050	0.097
14.9100	0.099
14.9150	0.101
14.9200	0.102
14.9250	0.102
14.9300	0.104
14.9350	0.105
14.9400	0.105
14.9450	0.107
14.9500	0.107
14.9550	0.108
14.9600	0.108
14.9650	0.108
14.9700	0.108
14.9750	0.108
14.9800	0.108
14.9850	0.108
14.9900	0.108
14.9950	0.107
15.0000	0.107
15.0050	0.105
15.0100	0.105
15.0150	0.104
15.0200	0.102
15.0250	0.101
15.0300	0.099
15.0350	0.097
15.0400	0.096
15.0450	0.093
15.0500	0.091
15.0550	0.090
15.0600	0.086
15.0650	0.083
15.0700	0.082
15.0750	0.079
15.0800	0.075
15.0850	0.072
15.0900	0.071
15.0950	0.068
15.1000	0.064
15.1050	0.060
15.1100	0.057
15.1150	0.053
15.1200	0.050
15.1250	0.047
15.1300	0.042
15.1350	0.039
15.1400	0.036
15.1450	0.031
15.1500	0.028
15.1550	0.025
15.1600	0.020
15.1650	0.017
15.1700	0.013
15.1750	0.009
15.1800	0.005
15.1850	0.002
15.1900	-0.003
15.1950	-0.006
15.2000	-0.011
15.2050	-0.014
15.2100	-0.019
15.2150	-0.022
15.2200	-0.027
15.2250	-0.030
15.2300	-0.035
15.2350	-0.038
15.2400	-0.041
15.2450	-0.046
15.2500	-0.049
15.2550	-0.052
15.2600	-0.055
15.2650	-0.058
15.2700	-0.061
15.2750	-0.064
15.2800	-0.068
15.2850	-0.071
15.2900	-0.074
15.2950	-0.077
15.3000	-0.080
15.3050	-0.082
15.3100	-0.085
15.3150	-0.086
15.3200	-0.090
15.3250	-0.091
15.3300	-0.093
15.3350	-0.096
15.3400	-0.097
15.3450	-0.099
